symbol,name,industry,industry_rank,price,pct_off_high,rs_rating,eps_rating,ad_rating
HYNE,Hoyne Bancorp Inc. Common Stock,Banks,18,16.700000762939453,-0.3579920353401156,65,,C-
HYPD,Hyperion DeFi Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,2.740000009536743,-82.72383310939625,11,,C
HYPR,Hyperfine Inc. Class A Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,104,0.9309999942779541,-57.68181935913304,24,22,E-
HZO,MarineMax Inc.  (FL) Common Stock,Auto & Home Supply Stores,97,34.52000045776367,-8.532064328286326,77,22,B-
IAG,Iamgold Corporation Ordinary Shares,Precious Metals,123,14.140000343322754,-42.450140338009824,55,,E+
IART,Integra LifeSciences Holdings Corporation Common Stock,Medical/Dental Instruments,113,19.25,-3.022671888862205,92,55,A-
IAUX,i-80 Gold Corp. Common Shares,Precious Metals,123,1.2899999618530273,-37.98076878990646,67,40,E
IBCP,Independent Bank Corporation Common Stock,Major Banks,15,36.40999984741211,-3.54966927837852,62,81,D+
IBEX,IBEX Limited Common Shares,EDP Services,128,35.38999938964844,-15.738096691313242,60,90,B-
IBG,Innovation Beverage Group Limited Ordinary Shares,Beverages (Production/Distribution),97,0.8999999761581421,-96.5714286622547,5,,C
IBIO,iBio Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,1.3799999952316284,-55.048859112711646,60,14,E+
IBKR,Interactive Brokers Group Inc. Class A Common Stock,Investment Bankers/Brokers/Service,83,90.52999877929688,-7.062934631105744,79,95,C-
IBM,International Business Machines Corporation Common Stock,Computer Manufacturing,67,212.6699981689453,-35.40382374868712,26,69,E-
IBN,ICICI Bank Limited Common Stock,Commercial Banks,9,29.760000228881836,-12.828403121924048,44,60,C
IBO,Impact BioMedical Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,0.4560000002384186,-41.53845936353853,23,,E
IBOC,International Bancshares Corporation Common Stock,Major Banks,15,76.52999877929688,-1.6829363055302138,62,,C-
IBP,Installed Building Products Inc. Common Stock,Homebuilding,47,228.64999389648438,-32.90332096368288,36,45,D+
IBRX,ImmunityBio Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,7.679999828338623,-33.506496090802344,97,6,B
IBTA,Ibotta Inc. Class A Common Stock,Advertising,109,31.549999237060547,-21.341314492729914,48,37,D
ICCC,ImmuCell Corporation Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,99,11.130000114440918,-5.034130880079446,92,44,A-
ICCM,IceCure Medical Ltd. Ordinary Shares,Medical/Dental Instruments,113,3.6500000953674316,-89.77591031550752,3,,A+
ICE,Intercontinental Exchange Inc. Common Stock,Investment Bankers/Brokers/Service,83,139.64999389648438,-24.948209757575246,30,87,D-
ICFI,ICF International Inc. Common Stock,Professional Services,75,78.86000061035156,-21.137983797040715,43,47,B-
ICG,Intchains Group Limited American Depositary Shares,Semiconductors,6,0.8190000057220459,-72.60869554816698,9,29,A
ICHR,Ichor Holdings Ordinary Shares,Semiconductors,6,82.87000274658203,-26.193441710419496,98,36,B-
ICL,ICL Group Ltd. Ordinary Shares,Agricultural Chemicals,132,5.050000190734863,-26.929492178565617,33,57,D-
ICLR,ICON plc Ordinary Shares,Biotechnology: Commercial Physical & Biological Resarch,22,170.0,-16.223141369012374,71,37,A-
ICMB,Investcorp Credit Management BDC Inc. Common Stock,Finance: Consumer Services,123,0.8539999723434448,-72.36245967427392,6,,E-
ICON,Icon Energy Corp. Common stock,Marine Transportation,12,0.8859999775886536,-94.56441706098859,7,,E-
ICU,SeaStar Medical Holding Corporation Common Stock,Medical/Dental Instruments,113,4.0,-67.74193449149392,40,22,A-
ICUI,ICU Medical Inc. Common Stock,Medical/Dental Instruments,113,157.50999450683594,-2.873530070127206,75,58,B
IDA,IDACORP Inc. Common Stock,Electric Utilities: Central,64,148.72999572753906,-3.7657762596547295,62,58,C
IDAI,T Stamp Inc. Class A Common Stock,Computer Software: Prepackaged Software,120,2.0799999237060547,-55.36480704261901,17,,A-
IDCC,InterDigital Inc. Common Stock,Multi-Sector Companies,131,260.45001220703125,-33.85849167223566,28,51,D+
IDN,Intellicheck Inc. Common Stock,Computer Software: Prepackaged Software,120,3.7300000190734863,-58.50945368144815,15,94,E+
IDR,Idaho Strategic Resources Inc. Common Stock,Precious Metals,123,28.399999618530273,-46.06912324188709,28,,E
IDT,IDT Corporation Class B Common Stock,Telecommunications Equipment,83,63.15999984741211,-7.076747230011804,74,80,B+
IDXX,IDEXX Laboratories Inc. Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,99,567.4400024414062,-25.987373107130363,41,86,C-
IDYA,IDEAYA Biosciences Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,36.0099983215332,-11.108368764379861,75,22,B-
IE,Ivanhoe Electric Inc. Common Stock,Metal Mining,123,8.130000114440918,-59.18674656976468,12,6,E-
IEP,Icahn Enterprises L.P. Common Stock,Auto Parts:O.E.M.,61,7.489999771118164,-4.581386938976295,53,22,D
IESC,IES Holdings Inc. Common Stock,Engineering & Construction,74,613.02001953125,-20.027651902927555,89,90,E
IEX,IDEX Corporation Common Stock,Fluid Controls,53,224.94000244140625,-1.7557670137059223,74,59,C
IFBD,Infobird Co. Ltd Ordinary Shares,Computer Software: Prepackaged Software,120,1.149999976158142,-14.49814485532601,63,,A+
IFF,International Flavors & Fragrances Inc. Common Stock,Major Chemicals,53,78.19999694824219,-6.715978480065921,64,62,C-
IFRX,InflaRx N.V. Common Stock,Biotechnology: Pharmaceutical Preparations,87,1.8550000190734863,-32.29926961251673,94,6,A-
IFS,Intercorp Financial Services Inc. Common Shares,Commercial Banks,9,59.459999084472656,-2.010549134092643,87,,B-
IGC,IGC Pharma Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,0.25999999046325684,-44.68085295261437,25,,E
IGI,Western Asset Investment Grade Opportunity Trust Inc. Common Stock,Investment Managers,69,16.09000015258789,-1.2778372343544175,48,,D
IGIC,International General Insurance Holdings Ltd. Ordinary Share,Property-Casualty Insurers,35,27.889999389648438,-2.2432572085308244,69,50,C
IH,iHuman Inc. American depositary shares each representing five Class A ordinary shares,Other Consumer Services,118,1.3700000047683716,-54.21900905788875,20,37,A-
IHG,Intercontinental Hotels Group American Depositary Shares (Each representing one Ordinary Share),Hotels/Resorts,25,158.0800018310547,-9.217252972891876,73,55,D
IHRT,iHeartMedia Inc. Class A Common Stock,Broadcasting,99,3.8299999237060547,-39.49447125010885,79,22,E
IHS,IHS Holding Limited Ordinary Shares,Telecommunications Equipment,83,8.149999618530273,-6.643756633662756,63,63,D
IHT,InnSuites Hospitality Trust Shares of Beneficial Interest,Investment Bankers/Brokers/Service,83,1.6699999570846558,-49.24562833763394,71,14,A+
III,Information Services Group Inc. Common Stock,Professional Services,75,3.990000009536743,-33.123168609746266,31,67,C+
IIIN,Insteel Industries Inc. Common Stock,Steel/Iron Ore,41,31.0,-18.656994148162344,42,36,C+
IIIV,i3 Verticals Inc. Class A Common Stock,Computer Software: Prepackaged Software,120,20.709999084472656,-37.45092508999275,28,99,B-
IIM,Invesco Value Municipal Income Trust Common Stock,Investment Managers,69,12.739999771118164,-1.4133559275453123,58,,D+
IIPR,Innovative Industrial Properties Inc. Common Stock,Real Estate,70,64.47000122070312,-0.3092576989405682,83,44,C-
IKT,Inhibikase Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,2.109999895095825,-1.4018788942859906,75,12,A
ILAG,Intelligent Living Application Group Inc. Ordinary Shares,Office Equipment/Supplies/Services,44,3.7300000190734863,-57.27376615511268,35,,E-
ILLR,Triller Group Inc. Common Stock,Investment Managers,69,1.4600000381469727,-90.13513500451867,53,,A+
ILMN,Illumina Inc. Common Stock,Medical Specialities,33,186.64999389648438,-3.9520443895467605,92,71,B+
ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,Real Estate Investment Trusts,39,8.859999656677246,-5.341880537819355,91,22,B+
IMA,ImageneBio Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,5.380000114440918,-69.94413279835221,23,,E+
IMAX,Imax Corporation Common Stock,Industrial Machinery/Components,79,39.25,-12.719593207548707,69,95,D-
IMCC,IM Cannabis Corp. Common Shares,Medicinal Chemicals and Botanical Products,134,0.14399999380111694,-95.78947395939356,3,,A
IMCR,Immunocore Holdings plc American Depositary Shares,Biotechnology: Biological Products (No Diagnostic Substances),87,34.959999084472656,-13.067266065339222,57,53,A-
IMDX,Insight Molecular Diagnostics Inc. Common Stock,Biotechnology: In Vitro & In Vivo Diagnostic Substances,99,4.739999771118164,-44.10377326661812,76,6,D
IMKTA,Ingles Markets Incorporated Class A Common Stock,Food Chains,79,90.1500015258789,-5.162528826723756,70,64,C-
IMMP,Immutep Limited American Depositary Shares,Biotechnology: Pharmaceutical Preparations,87,0.4099999964237213,-87.10691862211758,7,,A
IMMR,Immersion Corporation Common Stock,Computer peripheral equipment,56,6.639999866485596,-12.323480906191008,49,43,C
IMMX,Immix Biopharma Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,10.25,-14.725460818268399,98,6,B-
IMNM,Immunome Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,22.31999969482422,-17.241378334881063,85,,B-
IMNN,Imunon Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,1.8300000429153442,-77.37096848754138,9,,E+
IMO,Imperial Oil Limited Common Stock,Integrated oil Companies,4,122.5199966430664,-10.987904309788732,75,38,D
IMOS,ChipMOS TECHNOLOGIES INC. American Depositary Shares,Semiconductors,6,68.80999755859375,-9.209662584267864,98,47,B+
IMPP,Imperial Petroleum Inc. Common Shares,Marine Transportation,12,4.679999828338623,-26.299214194879216,67,70,C
IMRN,Immuron Limited American Depositary Shares,Biotechnology: Pharmaceutical Preparations,87,1.2100000381469727,-48.51063458506136,54,,A+
IMRX,Immuneering Corporation Class A Common Stock,Biotechnology: Pharmaceutical Preparations,87,4.639999866485596,-49.89201131968131,39,22,C+
IMSR,Terrestrial Energy Inc. Common Stock,,,4.625,-82.93357957602667,9,,E
IMTE,Integrated Media Technology Limited Ordinary Shares,Consumer Electronics/Appliances,116,0.4950000047683716,-65.62500103480282,17,,A+
IMTX,Immatics N.V. Ordinary Shares,Biotechnology: Biological Products (No Diagnostic Substances),87,9.59000015258789,-19.208085551416186,54,,E+
IMUX,Immunic Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,15.15999984741211,-1.6223231828388585,95,6,B
IMVT,Immunovant Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,40.2599983215332,-2.0199606424251004,95,6,A-
IMXI,International Money Express Inc. Common Stock,Business Services,99,13.420000076293945,-15.809282123135148,42,35,E
INAB,IN8bio Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,1.3300000429153442,-48.64864528993955,22,,E
INBK,First Internet Bancorp Common Stock,Major Banks,15,26.719999313354492,-6.540751413966439,66,54,C
INBS,Intelligent Bio Solutions Inc. Common Stock,Medical/Dental Instruments,113,2.1110000610351562,-90.61777750651041,7,14,B
INBX,Inhibrx Biosciences Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,87.38999938964844,-38.388323712679494,96,14,D+
INCR,Intercure Ltd. Ordinary Shares,Biotechnology: Pharmaceutical Preparations,87,0.9160000085830688,-47.05202320901481,37,,A
INCY,Incyte Corp. Common Stock,Biotechnology: Commercial Physical & Biological Resarch,22,117.25,-1.0715463036090944,82,92,B
INDB,Independent Bank Corp. Common Stock,Major Banks,15,84.51000213623047,-3.0515040594121245,70,69,D+
INDI,indie Semiconductor Inc. Class A Common Stock,Semiconductors,6,3.8299999237060547,-36.16666793823242,41,22,B+
INDO,Indonesia Energy Corporation Limited Ordinary Shares,Oil & Gas Production,23,3.0299999713897705,-55.04450928360944,39,,C+
INDP,Indaptus Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,2.5299999713897705,-78.18965613629388,18,6,A+
INDV,Indivior Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,40.540000915527344,-3.083913122302673,92,97,B-
INEO,INNEOVA Holdings Limited Class A Ordinary Shares,Motor Vehicles,89,0.6830000281333923,-45.35999774932862,48,,B
INFQ,Infleqtion Inc. Common Stock,EDP Services,128,9.09000015258789,-54.2526433383956,14,,C
INFU,InfuSystems Holdings Inc. Common Stock,Medical/Dental Instruments,113,8.920000076293945,-17.33086090982652,57,42,A
INFY,Infosys Limited American Depositary Shares,EDP Services,128,11.489999771118164,-41.94665552384159,21,78,E+
ING,ING Group N.V. Common Stock,Commercial Banks,9,32.33000183105469,-2.942057946062171,77,76,C
INGM,Ingram Micro Holding Corporation Common Stock,Retail: Computer Software & Peripheral Equipment,55,29.280000686645508,-7.458908813301191,77,46,D-
INGN,Inogen Inc Common Stock,Industrial Specialties,83,6.570000171661377,-26.592175288539764,42,22,D+
INGR,Ingredion Incorporated Common Stock,Packaged Foods,120,102.55999755859375,-21.432332855984114,33,47,D
INKT,MiNK Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,10.65999984741211,-54.1505382907006,22,6,B
INLF,INLIF LIMITED Class A Ordinary Shares,Industrial Machinery/Components,79,2.5799999237060547,-99.94322183266492,1,,A+
INLX,Intellinetics Inc. Common Stock,Computer Software: Prepackaged Software,120,5.900000095367432,-57.85714217594692,18,,B+
INM,InMed Pharmaceuticals Inc. Common Shares,Biotechnology: Pharmaceutical Preparations,87,1.5199999809265137,-43.49442570283403,86,6,A+
INMB,INmune Bio Inc. Common stock,Biotechnology: Biological Products (No Diagnostic Substances),87,1.899999976158142,-39.873420109142884,70,,A+
INMD,InMode Ltd. Ordinary Shares,Biotechnology: Electromedical & Electrotherapeutic Apparatus,104,15.470000267028809,-6.919377341365007,56,54,A-
INN,Summit Hotel Properties Inc. Common Stock,Real Estate Investment Trusts,39,6.659999847412109,-5.79915578917054,86,22,B
INNV,InnovAge Holding Corp. Common Stock,Medical/Nursing Services,37,11.5,-5.037156680189526,96,86,A-
INO,Inovio Pharmaceuticals Inc. Common Stock,Medical/Dental Instruments,113,1.1200000047683716,-60.975608033859096,25,,B
INOD,Innodata Inc. Common Stock,EDP Services,128,60.810001373291016,-49.95061615366995,67,74,B
INR,Infinity Natural Resources Inc. Class A Common Stock,Oil & Gas Production,23,13.0,-32.39729428257604,35,31,D-
INSE,Inspired Entertainment Inc. Common Stock,Computer Software: Prepackaged Software,120,6.519999980926514,-33.604886114579216,27,22,E+
INSG,Inseego Corp. Common Stock,Telecommunications Equipment,83,7.489999771118164,-63.085266470410616,17,62,E-
INSM,Insmed Incorporated Common Stock,Biotechnology: Pharmaceutical Preparations,87,108.31999969482422,-48.76306805805225,25,22,E+
INSP,Inspire Medical Systems Inc. Common Stock,Medical/Dental Instruments,113,50.599998474121094,-64.85867314136374,19,73,B-
INSW,International Seaways Inc. Common Stock,Marine Transportation,12,86.76000213623047,-3.578574239356258,95,96,D+
INTA,Intapp Inc. Common Stock,Computer Software: Prepackaged Software,120,29.1200008392334,-38.913358595000616,39,22,B+
INTC,Intel Corporation Common Stock,Semiconductors,6,95.04000091552734,-32.56705032693693,98,49,D+
INTG,Intergroup Corporation (The) Common Stock,Building operators,93,39.08000183105469,-20.1144658753015,93,64,A-
INTJ,Intelligent Group Limited Class A Ordinary Shares,Professional Services,75,3.1700000762939453,-90.03144606179882,4,,A+
INTR,Inter & Co. Inc. Class A Common Shares,Commercial Banks,9,5.369999885559082,-46.738743548253304,18,,E+
INTS,Intensity Therapeutics Inc. Common stock,Biotechnology: Biological Products (No Diagnostic Substances),87,4.75,-85.60606060606061,20,6,A-
INTT,inTest Corporation Common Stock,Electrical Products,6,13.4399995803833,-28.88888967380604,84,68,E
INTU,Intuit Inc. Common Stock,Computer Software: Prepackaged Software,120,291.0899963378906,-63.541769707985175,13,74,D-
INTZ,Intrusion Inc. Common Stock,Computer Communications Equipment,33,0.9200000166893005,-58.37104068737047,21,22,A+
INUV,Inuvo Inc.,Advertising,109,1.2100000381469727,-79.42176845923375,8,62,A
INV,Innventure Inc. Common Stock,Blank Checks,70,3.369999885559082,-53.96175127692363,27,22,E-
INVA,Innoviva Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,21.709999084472656,-10.43729666062122,55,93,D
INVE,Identiv Inc. Common Stock,Computer peripheral equipment,56,2.799999952316284,-47.06994380893198,26,22,D
INVH,Invitation Homes Inc. Common Stock,Real Estate,70,30.1200008392334,-3.5178604213819797,61,70,C
INVX,Innovex International Inc. Common Stock,Oil and Gas Field Machinery,28,25.780000686645508,-16.972620547200833,74,31,D-
INVZ,Innoviz Technologies Ltd. Ordinary shares,Auto Parts:O.E.M.,61,0.6000000238418579,-74.78991617684005,13,22,D-
IONQ,IonQ Inc. Common Stock,EDP Services,128,34.779998779296875,-57.6318670594905,20,52,E+
IONR,ioneer Ltd American Depositary Shares,Mining & Quarrying of Nonmetallic Minerals (No Fuels),75,3.440000057220459,-54.61741303635059,26,,B+
IONS,Ionis Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,54.38999938964844,-37.12138798884573,29,22,E-
IOR,Income Opportunity Realty Investors Inc. Common Stock,Real Estate Investment Trusts,39,20.75,0.0,65,49,A-
IOSP,Innospec Inc. Common Stock,Major Chemicals,53,84.25,-3.5941314274050784,60,44,C
IOT,Samsara Inc. Class A Common Stock,EDP Services,128,38.31999969482422,-15.258738035415774,66,62,B
IOTR,iOThree Limited Ordinary Shares,Telecommunications Equipment,83,3.450000047683716,-35.27204320699385,57,,A+
IOVA,Iovance Biotherapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,5.0,-7.578555618781291,96,22,A-
IP,International Paper Company Common Stock,Paper,118,37.560001373291016,-29.313093949607484,38,62,C+
IPAR,Interparfums Inc. Common Stock,Package Goods/Cosmetics,70,123.2300033569336,-3.912992731369047,78,53,B+
IPDN,Professional Diversity Network Inc. Common Stock,Computer Software: Programming Data Processing,120,0.41999998688697815,-95.3385130275507,5,22,E
IPGP,IPG Photonics Corporation Common Stock,Semiconductors,6,104.33000183105469,-32.21363176619859,66,58,D+
IPHA,Innate Pharma S.A. ADS,Biotechnology: Biological Products (No Diagnostic Substances),87,1.75,-26.47059177091301,46,,A
IPI,Intrepid Potash Inc Common Stock,Mining & Quarrying of Nonmetallic Minerals (No Fuels),75,34.20000076293945,-29.975428632083467,46,63,D-
IPM,Intelligent Protection Management Corp. Common Stock,Computer Software: Programming Data Processing,120,1.809999942779541,-25.819676215851672,43,6,D+
IPSC,Century Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,2.25,-23.469389244597505,97,,C-
IPST,IP Strategy Holdings Inc. Common Stock,Beverages (Production/Distribution),97,2.5199999809265137,-99.37000000476837,2,,D+
IPW,iPower Inc. Common Stock,RETAIL: Building Materials,93,0.949999988079071,-99.59192440909554,1,14,E-
IPWR,Ideal Power Inc. Common Stock,Semiconductors,6,4.090000152587891,-54.505002706143756,51,22,B+
IPX,IperionX Limited American Depositary Share,Other Metals and Minerals,138,22.940000534057617,-61.836632338833965,14,,E-
IQ,iQIYI Inc. American Depositary Shares,Consumer Electronics/Video Chains,139,1.190000057220459,-57.34766761680887,20,22,C
IQI,Invesco Quality Municipal Income Trust Common Stock,Finance Companies,51,10.130000114440918,-1.4591402959785782,57,,D+
IQMX,IQM Quantum Computers Oyj American Depositary Shares,Blank Checks,70,10.699999809265137,-23.076923604310306,51,,A-
IQST,iQSTEL Inc. Common Stock,Telecommunications Equipment,83,1.2400000095367432,-87.36392794810348,8,,A+
IQV,IQVIA Holdings Inc. Common Stock,Biotechnology: Commercial Physical & Biological Resarch,22,206.25999450683594,-15.567563070319046,62,78,B
IR,Ingersoll Rand Inc. Common Stock,Industrial Machinery/Components,79,82.23999786376953,-16.6858849252567,45,82,B-
IRD,Opus Genetics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,3.2699999809265137,-43.1304351143215,88,,C+
IRDM,Iridium Communications Inc Common Stock,Telecommunications Equipment,83,46.68000030517578,-16.22397831565099,94,49,B+
IREN,IREN Limited Ordinary Shares,EDP Services,128,33.619998931884766,-56.00052699833014,35,35,E
IRHO,Iron Horse Acquisitions II Corp. Common Stock,,,10.029999732971191,-0.39721909697362223,49,,D+
IRIX,IRIDEX Corporation Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,104,0.9300000071525574,-40.384612739438744,31,22,E-
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,Real Estate Investment Trusts,39,123.81999969482422,-6.94423420510033,72,91,C-
IRMD,iRadimed Corporation Common Stock,Medical/Dental Instruments,113,97.02999877929688,-7.47421639754251,74,74,D+
IRON,Disc Medicine Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,76.1500015258789,-19.084049482512867,62,6,B+
IRS,IRSA Inversiones Y Representaciones S.A. Global Depositary Shares (Each representing ten shares of Common Stock),Homebuilding,47,15.079999923706055,-18.087995390038813,49,34,C
IRT,Independence Realty Trust Inc. Common Stock,Real Estate Investment Trusts,39,16.6200008392334,-4.266016169268195,52,30,C+
IRTC,iRhythm Holdings Inc. Common Stock,Medical/Dental Instruments,113,110.87999725341797,-41.410833683795,26,34,D-
IRWD,Ironwood Pharmaceuticals Inc. Class A Common Stock,Biotechnology: Pharmaceutical Preparations,87,3.859999895095825,-28.38589998680957,97,79,B
ISBA,Isabella Bank Corporation Common stock,Major Banks,15,39.22999954223633,-29.732386939646872,41,76,C
ISOU,IsoEnergy Ltd. Common Shares,,,9.210000038146973,-30.332830165540404,36,,B+
ISPC,iSpecimen Inc. Common Stock,Biotechnology: Commercial Physical & Biological Resarch,22,2.0999999046325684,-97.30769242995825,4,,A-
ISPR,Ispire Technology Inc. Common Stock,Medicinal Chemicals and Botanical Products,134,1.75,-52.44565303657477,24,6,E-
ISRG,Intuitive Surgical Inc. Common Stock,Industrial Specialties,83,345.4200134277344,-41.73567889813239,21,74,E-
ISSC,Innovative Solutions and Support Inc. Common Stock,EDP Services,128,18.459999084472656,-39.59424277789855,55,88,D+
ISTR,Investar Holding Corporation Common Stock,Major Banks,15,29.8700008392334,-1.1254493728667825,71,54,B-
IT,Gartner Inc. Common Stock,Other Consumer Services,118,140.19000244140625,-61.21025953324934,18,66,D
ITGR,Integer Holdings Corporation Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,104,95.41999816894531,-17.57795548432356,47,80,C
ITIC,Investors Title Company Common Stock,Specialty Insurers,110,289.2200012207031,0.0,77,87,B
ITOC,iTonic Holdings Ltd Class A Ordinary Shares,Biotechnology: Electromedical & Electrotherapeutic Apparatus,104,0.28200000524520874,-99.08914724294472,13,,A
ITP,IT Tech Packaging Inc. Common Stock,Containers/Packaging,44,0.1899999976158142,-44.1176483478513,31,34,C+
ITRG,Integra Resources Corp. Common Shares,Precious Metals,123,2.059999942779541,-55.411255545296335,25,,E+
ITRI,Itron Inc. Common Stock,Electrical Products,6,85.98999786376953,-37.877475074940804,26,60,D
ITRN,Ituran Location and Control Ltd. Ordinary Shares,Electronic Components,8,55.7400016784668,-15.350265705226796,81,85,D-
ITT,ITT Inc. Common Stock,Fluid Controls,53,192.50999450683594,-12.9870905541291,53,46,D
ITW,Illinois Tool Works Inc. Common Stock,Industrial Machinery/Components,79,276.04998779296875,-6.716267531165199,57,54,C-
IVA,Inventiva S.A. American Depository Shares,Biotechnology: Pharmaceutical Preparations,87,4.619999885559082,-35.384617847034235,41,,A-
IVDA,Iveda Solutions Inc. Common Stock,Computer Software: Prepackaged Software,120,0.25999999046325684,-89.47368471855653,9,6,A+
IVF,INVO Fertility Inc. Common Stock,Medical/Dental Instruments,113,1.0399999618530273,-99.2485549077185,4,22,A+
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,Real Estate Investment Trusts,39,8.100000381469727,-5.986482853187458,62,40,C-
IVT,InvenTrust Properties Corp. Common Stock,Real Estate Investment Trusts,39,36.72999954223633,0.0,79,50,B-
IVVD,Invivyd Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,0.7429999709129333,-74.2013909240011,11,6,D+
IVZ,Invesco Ltd Common Stock,Investment Managers,69,29.6299991607666,-2.2112214295849086,83,76,D
IX,ORIX Corporation American Depositary Shares,Diversified Financial Services,25,38.400001525878906,-5.395414186933323,86,,C
IXHL,Incannex Healthcare Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,3.1700000762939453,-93.51738245935162,11,14,C-
IZEA,IZEA Worldwide Inc. Common Stock,Advertising,109,3.4700000286102295,-39.122804478521665,29,22,E
IZM,ICZOOM Group Inc. Class A Ordinary Shares,Consumer Electronics/Video Chains,139,0.2759999930858612,-89.79667279591933,6,,A+
J,Jacobs Solutions Inc. Common Stock,Military/Government/Technical,99,131.75,-19.223047524461258,43,75,D+
JACK,Jack In The Box Inc. Common Stock,Restaurants,107,14.979999542236328,-39.79099659352736,37,62,A-
JAGU,Jaguar Uranium Corp. Class A Common Shares,,,1.7699999809265137,-55.75000047683716,11,,A-
JAGX,Jaguar Health Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,1.2999999523162842,-98.56591292836862,1,,E-
JAKK,JAKKS Pacific Inc. Common Stock,Recreational Games/Products/Toys,75,24.229999542236328,-2.4557190281982,76,29,A-
JAN,Janus Living Inc. Class A-1 Common Stock,Real Estate Investment Trusts,39,30.350000381469727,0.0,77,35,B-
JANX,Janux Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,16.260000228881836,-53.19516567853129,36,22,B-
JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),Biotechnology: Pharmaceutical Preparations,87,247.52999877929688,-0.29003070320368085,92,50,C+
JBDI,JBDI Holdings Limited Ordinary Shares,,,1.2000000476837158,-74.68354207534833,24,,A+
JBGS,JBG SMITH Properties Common Shares,Real Estate Investment Trusts,39,14.880000114440918,-36.60513651290142,34,22,C
JBHT,J.B. Hunt Transport Services Inc. Common Stock,Trucking Freight/Courier Services,2,291.4100036621094,-2.3457658637765166,92,79,B+
JBI,Janus International Group Inc. Common Stock,Building Products,42,5.400000095367432,-49.43820279901618,27,81,C
JBIO,Jade Biosciences Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,20.860000610351562,-22.30912359782351,92,,D-
JBK,Lehman ABS 3.50 3.50% Adjustable Corp Backed Tr Certs GS Cap I,Finance: Consumer Services,123,25.950000762939453,-6.654670952849651,50,,C-
JBL,Jabil Inc. Common Stock,Electrical Products,6,301.010009765625,-21.943311994849136,73,89,E
JBLU,JetBlue Airways Corporation Common Stock,Air Freight/Delivery Services,25,5.420000076293945,-16.099070521853243,57,22,C+
JBS,JBS N.V. Class A Common Shares,Meat/Poultry/Fish,91,11.90999984741211,-30.161094522043598,31,44,E+
JBSS,John B. Sanfilippo & Son Inc. Common Stock,Specialty Foods,75,79.47000122070312,-12.2847653872722,65,60,D
JBTM,JBT Marel Corporation Common Stock,Industrial Machinery/Components,79,134.0,-20.384591290160824,45,64,C
JCAP,Jefferson Capital Inc. Common Stock,Finance Companies,51,19.540000915527344,-14.152840067306204,51,51,A-
JCI,Johnson Controls International plc Ordinary Share,Industrial Machinery/Components,79,140.4600067138672,-5.229066627708933,71,84,D-
JCSE,JE Cleantech Holdings Limited Ordinary Shares,Miscellaneous manufacturing industries,112,1.3300000429153442,-26.869500308139404,72,,B-
JCTC,Jewett-Cameron Trading Company Common Shares,RETAIL: Building Materials,93,2.7699999809265137,-29.33673655574689,64,14,B+
JD,JD.com Inc. American Depositary Shares,Other Specialty Stores,110,29.6200008392334,-15.189456355264907,42,48,C+
